,age,job,marital,education,default,housing,loan,duration,campaign,pdays,previous,poutcome,y
2602,53,admin.,single,unknown,unknown,no,no,183,1,999,0,nonexistent,0
2603,52,admin.,married,professional.course,no,yes,yes,139,2,6,1,success,0
2604,35,admin.,single,professional.course,unknown,yes,no,352,4,999,0,nonexistent,0
2605,65,technician,married,professional.course,no,no,no,263,1,999,0,nonexistent,0
2606,26,blue-collar,married,basic.9y,no,yes,no,77,3,999,0,nonexistent,0
2607,56,blue-collar,divorced,basic.9y,no,yes,yes,123,3,999,0,nonexistent,0
2608,39,housemaid,married,basic.9y,no,yes,no,150,4,999,0,nonexistent,0
2609,23,admin.,single,high.school,no,yes,no,34,3,999,0,nonexistent,0
2610,32,admin.,single,university.degree,no,no,no,159,2,999,0,nonexistent,0
2611,35,admin.,single,university.degree,no,yes,no,789,1,999,0,nonexistent,0
2612,50,management,married,university.degree,no,no,no,650,1,999,0,nonexistent,0
2613,52,management,married,professional.course,no,unknown,unknown,135,2,999,0,nonexistent,0
2614,58,retired,divorced,university.degree,no,yes,no,83,4,999,0,nonexistent,0
2615,37,blue-collar,divorced,professional.course,no,yes,no,75,1,999,0,nonexistent,0
2616,34,admin.,single,university.degree,no,no,no,169,1,7,2,success,1
2617,54,technician,married,professional.course,no,yes,no,150,3,999,0,nonexistent,0
2618,60,admin.,married,university.degree,no,no,no,133,1,999,0,nonexistent,0
2619,30,blue-collar,married,basic.9y,no,yes,no,219,1,999,0,nonexistent,0
2620,34,blue-collar,married,basic.9y,no,no,no,234,1,999,1,failure,0
2621,30,blue-collar,married,high.school,no,yes,no,32,3,999,0,nonexistent,0
2622,43,blue-collar,married,basic.9y,unknown,yes,no,226,2,999,0,nonexistent,0
2623,37,blue-collar,married,basic.4y,no,yes,no,164,3,999,0,nonexistent,0
2624,34,technician,married,high.school,no,no,no,347,1,999,1,failure,0
2625,30,admin.,married,high.school,no,unknown,unknown,104,1,999,1,failure,0
2626,31,technician,married,basic.6y,no,yes,no,51,8,999,1,failure,0
2627,41,services,married,high.school,no,yes,no,314,2,999,0,nonexistent,1
2628,48,admin.,married,university.degree,no,no,no,298,2,999,0,nonexistent,0
2629,21,student,single,high.school,no,no,no,328,1,999,0,nonexistent,1
2630,42,admin.,married,unknown,no,no,no,221,1,999,0,nonexistent,0
2631,38,blue-collar,married,basic.6y,no,yes,no,226,1,999,0,nonexistent,0
2632,42,self-employed,married,university.degree,no,yes,no,1002,5,999,0,nonexistent,0
2633,40,technician,married,professional.course,unknown,yes,no,105,1,999,0,nonexistent,0
2634,33,admin.,married,university.degree,no,no,no,286,2,999,0,nonexistent,0
2635,37,admin.,divorced,university.degree,unknown,yes,no,230,1,999,0,nonexistent,0
2636,37,blue-collar,married,high.school,unknown,no,no,26,14,999,0,nonexistent,0
2637,38,blue-collar,single,high.school,no,no,no,141,1,999,1,failure,1
2638,52,management,divorced,university.degree,no,no,no,578,1,999,0,nonexistent,0
2639,44,technician,single,professional.course,no,yes,no,95,3,999,0,nonexistent,0
2640,38,technician,single,high.school,no,no,no,152,1,999,0,nonexistent,0
2641,24,services,single,high.school,no,yes,no,453,1,999,0,nonexistent,0
2642,32,technician,single,professional.course,no,yes,yes,234,1,999,0,nonexistent,0
2643,32,services,married,high.school,no,no,no,162,1,999,0,nonexistent,0
2644,44,services,married,unknown,no,no,yes,151,1,999,0,nonexistent,1
2645,39,services,single,university.degree,unknown,yes,no,43,3,999,0,nonexistent,0
2646,57,blue-collar,married,basic.4y,unknown,yes,no,153,1,999,0,nonexistent,0
2647,50,admin.,married,university.degree,no,yes,no,160,1,999,0,nonexistent,1
2648,50,services,married,basic.4y,unknown,yes,no,507,1,999,0,nonexistent,1
2649,36,management,married,university.degree,unknown,yes,yes,508,4,999,0,nonexistent,0
2650,40,services,divorced,high.school,no,no,no,155,2,999,0,nonexistent,0
2651,47,blue-collar,married,basic.6y,no,yes,yes,93,1,999,0,nonexistent,0
2652,36,student,single,unknown,unknown,yes,no,567,2,999,0,nonexistent,0
2653,33,admin.,single,high.school,no,yes,no,167,1,999,0,nonexistent,0
2654,27,admin.,single,high.school,no,yes,no,112,1,999,0,nonexistent,0
2655,60,retired,married,university.degree,unknown,no,no,430,2,999,0,nonexistent,0
2656,37,entrepreneur,married,university.degree,unknown,yes,no,215,1,999,0,nonexistent,0
2657,35,management,married,high.school,no,yes,no,159,1,999,0,nonexistent,0
2658,49,admin.,married,basic.4y,no,yes,no,43,3,999,0,nonexistent,0
2659,40,admin.,divorced,university.degree,no,no,no,192,5,999,0,nonexistent,0
2660,43,blue-collar,married,basic.9y,unknown,yes,no,545,1,999,0,nonexistent,0
2661,47,admin.,married,university.degree,no,no,no,470,1,4,2,success,1
2662,33,management,married,university.degree,no,no,no,191,3,999,0,nonexistent,0
2663,40,admin.,single,high.school,no,no,no,97,1,999,0,nonexistent,0
2664,58,blue-collar,married,basic.4y,unknown,yes,no,86,2,999,0,nonexistent,0
2665,46,technician,divorced,professional.course,no,yes,no,387,5,999,0,nonexistent,0
2666,38,blue-collar,married,basic.6y,no,yes,no,221,2,999,0,nonexistent,0
2667,47,services,divorced,high.school,no,no,no,421,1,999,0,nonexistent,0
2668,59,admin.,married,professional.course,no,yes,yes,1241,1,999,0,nonexistent,0
2669,35,services,married,basic.9y,no,no,yes,98,1,999,0,nonexistent,0
2670,29,admin.,single,university.degree,no,yes,no,112,5,999,0,nonexistent,0
2671,50,management,married,professional.course,no,yes,no,381,1,999,1,failure,0
2672,39,management,divorced,university.degree,no,yes,no,10,6,999,1,failure,0
2673,32,admin.,single,professional.course,no,no,yes,6,4,999,0,nonexistent,0
2674,31,technician,married,university.degree,no,no,yes,125,2,999,0,nonexistent,0
2675,24,services,married,high.school,no,yes,no,298,6,999,0,nonexistent,0
2676,41,services,married,high.school,unknown,yes,yes,31,1,999,0,nonexistent,0
2677,22,services,single,high.school,no,yes,no,94,2,999,0,nonexistent,0
2678,28,self-employed,single,university.degree,no,no,no,373,2,999,0,nonexistent,0
2679,41,admin.,married,basic.9y,no,yes,no,120,3,999,0,nonexistent,0
2680,36,blue-collar,married,basic.9y,unknown,no,no,218,1,999,0,nonexistent,0
2681,53,admin.,divorced,university.degree,no,yes,no,228,1,999,1,failure,0
2682,28,entrepreneur,married,basic.4y,unknown,yes,no,143,1,999,0,nonexistent,0
2683,62,management,divorced,high.school,no,no,no,405,1,999,0,nonexistent,1
2684,52,admin.,divorced,university.degree,unknown,yes,yes,201,9,999,0,nonexistent,0
2685,28,admin.,divorced,university.degree,no,yes,no,1148,1,999,0,nonexistent,1
2686,29,blue-collar,single,basic.6y,no,no,no,69,2,999,0,nonexistent,0
2687,39,blue-collar,divorced,basic.9y,no,yes,no,182,6,999,0,nonexistent,0
2688,39,technician,single,university.degree,unknown,no,yes,125,1,999,0,nonexistent,1
2689,60,admin.,married,professional.course,no,yes,no,571,1,999,0,nonexistent,1
2690,33,technician,married,professional.course,no,yes,no,390,3,999,0,nonexistent,0
2691,32,blue-collar,married,basic.6y,no,no,yes,188,2,999,0,nonexistent,0
2692,49,self-employed,married,professional.course,no,yes,no,214,1,999,0,nonexistent,0
2693,31,admin.,married,high.school,no,no,no,469,3,999,0,nonexistent,0
2694,27,housemaid,married,high.school,no,yes,no,189,2,999,0,nonexistent,0
2695,38,services,married,high.school,no,no,no,186,2,999,0,nonexistent,0
2696,31,admin.,married,university.degree,no,no,no,112,3,999,0,nonexistent,0
2697,40,management,single,high.school,no,no,no,94,4,999,0,nonexistent,0
2698,28,admin.,married,high.school,no,yes,no,254,5,999,0,nonexistent,1
2699,56,admin.,married,high.school,no,no,no,276,1,999,0,nonexistent,0
2700,35,admin.,single,university.degree,no,no,no,330,2,999,0,nonexistent,0
2701,56,management,married,basic.9y,no,yes,yes,62,2,999,1,failure,0
2702,35,technician,divorced,professional.course,no,yes,no,536,2,999,0,nonexistent,0
2703,46,admin.,divorced,basic.9y,no,yes,no,275,1,999,1,failure,0
2704,32,blue-collar,married,basic.9y,no,yes,yes,230,1,999,0,nonexistent,0
2705,45,services,single,unknown,no,no,no,541,1,999,0,nonexistent,1
2706,34,management,divorced,basic.6y,unknown,yes,no,271,5,999,0,nonexistent,0
2707,56,housemaid,divorced,basic.4y,no,yes,no,212,1,999,1,failure,0
2708,39,technician,single,professional.course,no,no,no,617,2,999,0,nonexistent,1
2709,24,unknown,single,university.degree,no,yes,no,74,1,3,2,success,0
2710,50,management,single,university.degree,no,yes,no,184,2,999,0,nonexistent,0
2711,43,unemployed,divorced,basic.9y,no,no,no,398,7,999,0,nonexistent,0
2712,52,retired,married,high.school,no,yes,no,293,3,999,0,nonexistent,0
2713,59,technician,married,university.degree,no,no,no,119,4,999,0,nonexistent,0
2714,27,blue-collar,married,basic.4y,no,yes,no,259,1,999,0,nonexistent,0
2715,33,unemployed,married,basic.9y,no,yes,no,41,1,999,0,nonexistent,0
2716,25,services,single,high.school,no,no,no,79,1,999,2,failure,0
2717,47,housemaid,married,professional.course,no,yes,yes,132,5,999,0,nonexistent,0
2718,31,blue-collar,single,high.school,unknown,yes,no,187,2,999,0,nonexistent,0
2719,43,blue-collar,married,basic.9y,unknown,unknown,unknown,123,1,999,0,nonexistent,0
2720,34,blue-collar,single,basic.9y,unknown,no,no,289,1,999,0,nonexistent,0
2721,50,services,married,high.school,no,yes,no,90,1,999,0,nonexistent,0
2722,31,admin.,married,university.degree,no,yes,no,64,6,999,0,nonexistent,0
2723,45,services,divorced,basic.4y,no,no,no,296,1,999,0,nonexistent,0
2724,35,technician,married,professional.course,no,yes,no,390,2,999,0,nonexistent,0
2725,59,blue-collar,married,basic.4y,unknown,no,no,340,1,999,1,failure,1
2726,29,technician,married,university.degree,no,no,yes,80,1,999,0,nonexistent,0
2727,28,admin.,single,university.degree,no,yes,no,393,2,999,0,nonexistent,0
2728,45,admin.,married,high.school,no,yes,no,527,1,999,0,nonexistent,0
2729,47,technician,single,university.degree,no,no,no,115,2,999,0,nonexistent,0
2730,41,self-employed,married,university.degree,no,yes,no,92,1,999,0,nonexistent,0
2731,42,management,married,high.school,no,no,no,588,3,999,0,nonexistent,0
2732,32,technician,single,university.degree,no,yes,no,645,4,999,0,nonexistent,1
2733,32,blue-collar,married,basic.6y,no,yes,no,251,2,999,0,nonexistent,0
2734,33,blue-collar,married,high.school,no,no,no,328,1,999,0,nonexistent,0
2735,43,management,married,unknown,unknown,no,no,177,1,999,0,nonexistent,0
2736,34,blue-collar,married,university.degree,no,no,yes,208,4,999,0,nonexistent,0
2737,59,housemaid,married,basic.4y,unknown,no,no,77,6,999,0,nonexistent,0
2738,31,admin.,married,university.degree,no,yes,no,210,2,999,0,nonexistent,0
2739,24,admin.,single,university.degree,no,yes,yes,74,1,999,0,nonexistent,0
2740,27,blue-collar,single,basic.9y,no,no,no,284,1,999,0,nonexistent,0
2741,37,services,married,high.school,no,yes,no,81,2,999,1,failure,0
2742,53,self-employed,married,university.degree,no,yes,no,1221,1,999,0,nonexistent,0
2743,31,blue-collar,married,basic.9y,no,yes,no,704,4,999,0,nonexistent,1
2744,56,technician,married,professional.course,no,no,no,196,2,999,0,nonexistent,0
2745,35,technician,married,high.school,no,unknown,unknown,171,1,999,0,nonexistent,0
2746,54,retired,married,professional.course,unknown,no,no,95,2,999,0,nonexistent,1
2747,39,entrepreneur,married,basic.9y,unknown,yes,yes,158,2,999,0,nonexistent,0
2748,44,management,married,basic.9y,no,yes,no,260,1,999,0,nonexistent,0
2749,49,technician,married,professional.course,no,yes,yes,70,3,999,0,nonexistent,0
2750,47,management,married,basic.4y,no,no,yes,216,1,999,0,nonexistent,0
2751,30,blue-collar,single,basic.6y,no,no,no,92,4,999,1,failure,0
2752,29,admin.,single,high.school,no,no,no,230,4,999,0,nonexistent,0
2753,39,technician,single,professional.course,no,yes,no,241,3,999,0,nonexistent,0
2754,33,entrepreneur,married,university.degree,no,yes,no,135,2,999,0,nonexistent,0
2755,32,technician,married,university.degree,no,no,no,281,1,999,0,nonexistent,0
2756,49,technician,married,unknown,no,no,no,378,1,999,0,nonexistent,1
2757,32,admin.,married,university.degree,no,yes,no,144,1,999,0,nonexistent,0
2758,52,admin.,divorced,high.school,no,yes,no,127,2,999,0,nonexistent,0
2759,28,services,divorced,high.school,unknown,no,yes,278,2,999,0,nonexistent,1
2760,29,admin.,single,university.degree,no,yes,no,88,2,999,0,nonexistent,0
2761,47,management,married,high.school,no,no,no,282,1,999,0,nonexistent,0
2762,36,admin.,married,high.school,unknown,no,no,21,1,999,0,nonexistent,0
2763,23,blue-collar,single,basic.9y,no,no,no,250,4,999,1,failure,1
2764,59,technician,divorced,basic.4y,no,yes,no,135,2,999,0,nonexistent,0
2765,45,unknown,single,high.school,no,yes,no,83,3,999,0,nonexistent,0
2766,29,blue-collar,married,basic.6y,no,no,no,16,7,999,0,nonexistent,0
2767,74,retired,divorced,high.school,no,yes,yes,88,6,999,0,nonexistent,0
2768,66,retired,married,basic.4y,no,yes,yes,1127,1,999,0,nonexistent,1
2769,46,admin.,married,high.school,no,no,no,504,1,999,1,failure,0
2770,43,blue-collar,single,unknown,unknown,no,no,299,3,999,0,nonexistent,0
2771,46,management,married,university.degree,no,yes,no,293,2,999,0,nonexistent,0
2772,49,admin.,married,high.school,unknown,no,no,139,1,999,0,nonexistent,0
2773,28,management,single,university.degree,no,no,no,292,3,999,0,nonexistent,0
2774,34,unemployed,single,university.degree,no,no,no,409,4,999,0,nonexistent,0
2775,43,technician,married,basic.9y,unknown,yes,yes,818,2,999,0,nonexistent,0
2776,45,blue-collar,married,basic.4y,no,no,no,157,5,999,0,nonexistent,0
2777,46,technician,divorced,professional.course,no,no,no,78,1,999,0,nonexistent,0
2778,36,management,married,university.degree,no,no,no,226,2,999,0,nonexistent,0
2779,44,blue-collar,married,basic.4y,no,no,no,107,1,999,0,nonexistent,0
2780,30,technician,married,university.degree,no,yes,no,103,1,999,0,nonexistent,0
2781,42,technician,married,professional.course,unknown,no,no,88,2,999,0,nonexistent,0
2782,48,admin.,divorced,university.degree,no,no,no,1062,3,999,0,nonexistent,1
2783,34,blue-collar,single,basic.9y,unknown,yes,no,562,1,999,0,nonexistent,0
2784,33,services,married,basic.4y,no,no,no,58,1,999,0,nonexistent,0
2785,40,technician,married,professional.course,no,yes,no,156,3,999,0,nonexistent,0
2786,37,services,married,high.school,no,no,no,157,4,999,0,nonexistent,0
2787,30,technician,single,professional.course,no,yes,no,191,1,999,0,nonexistent,0
2788,33,management,divorced,university.degree,no,yes,no,63,1,999,0,nonexistent,0
2789,32,technician,single,high.school,no,yes,no,361,2,999,0,nonexistent,0
2790,44,technician,married,basic.6y,unknown,yes,no,160,2,999,0,nonexistent,0
2791,58,retired,divorced,university.degree,no,yes,no,825,1,999,0,nonexistent,0
2792,62,technician,married,unknown,no,yes,no,273,1,16,1,success,0
2793,42,services,single,high.school,no,no,no,207,4,999,0,nonexistent,0
2794,46,services,married,basic.9y,no,no,no,630,2,999,0,nonexistent,0
2795,37,management,married,high.school,no,no,no,292,3,999,0,nonexistent,1
2796,37,blue-collar,married,professional.course,no,yes,no,112,3,999,0,nonexistent,0
2797,46,services,married,basic.9y,no,no,no,984,1,999,1,failure,1
2798,34,admin.,unknown,university.degree,no,yes,no,243,1,999,0,nonexistent,0
2799,46,services,married,high.school,no,no,no,92,1,999,0,nonexistent,0
2800,37,management,married,university.degree,no,no,no,546,1,999,0,nonexistent,0
2801,47,management,married,university.degree,no,no,no,24,12,999,0,nonexistent,0
2802,36,admin.,married,university.degree,no,no,no,199,1,999,0,nonexistent,0
2803,32,technician,married,professional.course,no,yes,no,370,1,999,0,nonexistent,0
2804,46,entrepreneur,married,high.school,no,yes,no,435,5,999,0,nonexistent,0
2805,51,entrepreneur,divorced,university.degree,unknown,no,yes,112,2,999,0,nonexistent,0
2806,24,student,single,basic.4y,no,yes,yes,57,1,999,0,nonexistent,0
2807,53,admin.,married,basic.9y,unknown,yes,no,168,3,999,0,nonexistent,0
2808,46,unemployed,married,basic.6y,no,yes,no,113,4,999,0,nonexistent,0
2809,51,blue-collar,married,basic.9y,unknown,unknown,unknown,487,2,999,0,nonexistent,0
2810,56,technician,married,unknown,no,yes,no,174,2,999,0,nonexistent,0
2811,35,admin.,single,high.school,no,yes,no,13,5,999,0,nonexistent,0
2812,34,technician,married,professional.course,unknown,yes,yes,189,3,999,0,nonexistent,0
2813,38,self-employed,married,basic.9y,no,no,no,270,4,999,1,failure,0
2814,35,services,single,professional.course,unknown,yes,no,114,2,999,0,nonexistent,0
2815,32,admin.,married,high.school,unknown,yes,no,17,9,999,0,nonexistent,0
2816,38,blue-collar,married,basic.9y,no,no,no,213,1,999,0,nonexistent,0
2817,44,management,divorced,university.degree,no,yes,no,96,8,999,0,nonexistent,0
2818,37,unemployed,single,professional.course,no,no,no,394,2,999,0,nonexistent,0
2819,59,retired,married,professional.course,no,no,no,218,3,3,1,success,1
2820,24,blue-collar,single,unknown,no,no,no,62,3,999,0,nonexistent,0
2821,35,admin.,married,high.school,unknown,no,no,451,1,999,0,nonexistent,0
2822,30,admin.,single,university.degree,no,yes,no,386,3,999,0,nonexistent,0
2823,33,technician,single,professional.course,no,no,no,266,2,999,0,nonexistent,0
2824,43,blue-collar,married,basic.4y,unknown,yes,yes,249,3,999,1,failure,0
2825,41,admin.,married,university.degree,no,yes,yes,802,3,999,0,nonexistent,0
2826,57,admin.,married,professional.course,no,unknown,unknown,127,6,999,0,nonexistent,0
2827,49,admin.,married,university.degree,no,yes,yes,16,1,999,0,nonexistent,0
2828,30,entrepreneur,married,professional.course,no,yes,yes,267,2,999,0,nonexistent,0
2829,45,blue-collar,divorced,basic.4y,no,yes,no,112,1,999,0,nonexistent,0
2830,30,entrepreneur,single,university.degree,no,yes,no,531,1,999,1,failure,1
2831,41,blue-collar,married,basic.9y,no,yes,no,238,1,999,0,nonexistent,0
2832,53,management,married,university.degree,no,yes,no,111,2,999,0,nonexistent,0
2833,29,management,single,university.degree,no,no,yes,73,1,999,0,nonexistent,0
2834,45,technician,married,university.degree,no,no,no,65,1,999,0,nonexistent,0
2835,24,blue-collar,single,basic.4y,no,yes,no,389,1,999,0,nonexistent,0
2836,43,admin.,single,university.degree,no,no,yes,306,3,999,0,nonexistent,0
2837,45,blue-collar,married,basic.6y,no,yes,no,252,2,999,0,nonexistent,0
